2.743718853982791781e-17
8.148304236694039679e-03
1.629066323410608905e-02
2.443868998005186560e-02
3.258843023136829414e-02
4.073862834241940428e-02
4.888882645347050748e-02
5.703833777491960216e-02
6.518707212227350944e-02
7.333579953235869198e-02
8.148422170262077657e-02
8.963043088416527970e-02
9.777457275963506722e-02
1.059176324211865555e-01
1.140595613079387616e-01
1.222038766151262168e-01
1.303481919223136720e-01
1.384907867868617748e-01
1.466298297698317987e-01
1.547710371806384766e-01
1.629132851817512162e-01
1.710497891243744351e-01
1.791802784550285965e-01
1.873099006270943778e-01
1.954361166002249184e-01
2.033812039560468354e-01
2.104798161901282882e-01
2.165583412158048615e-01
2.213132076230870660e-01
2.246197943169200573e-01
2.265506928770552875e-01
2.271870034433132735e-01
2.267112628985503975e-01
2.254210592584961204e-01
2.233692822597736494e-01
2.205719673989993967e-01
2.172376385676066113e-01
2.133493063945314794e-01
2.089797601716835429e-01
2.042442036518475890e-01
1.992767897372821617e-01
1.940949101606359029e-01
1.887703344353184598e-01
1.834162441002865351e-01
1.780158648398063037e-01
1.725367198304253724e-01
1.670003458228450366e-01
1.614579953582734873e-01
1.558752457093859900e-01
1.503520698555209645e-01
1.448806980557263702e-01
1.394645538521091799e-01
1.341073729638682654e-01
1.288229674929994018e-01
1.237014837777173915e-01
1.188265436550179077e-01
1.141254792351938385e-01
1.095376136974983011e-01
1.050058116968593663e-01
1.005726541886014097e-01
9.636059783994259387e-02
9.227899336068694225e-02
8.817120762933058908e-02
8.397925895401939234e-02
7.987073093491137143e-02
7.593430267788972565e-02
7.210798621842194611e-02
6.834033824041031713e-02
6.468416870188783974e-02
6.121771958796782404e-02
5.800580926881530874e-02
5.472772087483117331e-02
5.160871098957013625e-02
4.874524233440474807e-02
4.590268607575700988e-02
4.312292597344617728e-02
4.044367648879852728e-02
3.789144145690964000e-02
3.551294338252201227e-02
3.311035564254886238e-02
3.083957600801111310e-02
2.882827450356034368e-02
2.677108296661193099e-02
2.479548411556237522e-02
2.306044893146981176e-02
2.127977692518741998e-02
1.944041909427710046e-02
1.764698598220795778e-02
1.610990922930757158e-02
1.467924670974013815e-02
1.336317746331136189e-02
1.208700791785160926e-02
1.089188301406285656e-02
9.823963337922309719e-03
8.797313473320453325e-03
7.921965439221001146e-03
7.113308837837502979e-03
6.296539100701014670e-03
4.810114815265701185e-03
1.237577854945555343e-17
4.230173323905616036e-18
5.930494117369532192e-03
1.301011904699961134e-02
2.176794211820477082e-02
3.095809577523799677e-02
4.026495857236555426e-02
4.961786402190231093e-02
5.898221596480580919e-02
6.834449366436588791e-02
7.771171069924542874e-02
8.708063430222692802e-02
9.644925960265401943e-02
1.058256823931079255e-01
1.152041308660243096e-01
1.245857219216650325e-01
1.339699664825861891e-01
1.433548007113475131e-01
1.527288474872691981e-01
1.621065710156057160e-01
1.714879366100134361e-01
1.808714458204516429e-01
1.902588052150223363e-01
1.996482874138173769e-01
2.090172110167989039e-01
2.171494485391672613e-01
2.179236858818603406e-01
2.133722444735115520e-01
2.066155320590264410e-01
1.988282328799481080e-01
1.905110859288256797e-01
1.818615432162356826e-01
1.731083368973550807e-01
1.645518784562773340e-01
1.563552075821571796e-01
1.487122486844336677e-01
1.419021852049563714e-01
1.362790675894621217e-01
1.321088152220324663e-01
1.294523130414754752e-01
1.285009464168833659e-01
1.289536517609042032e-01
1.305953286513706346e-01
1.331287844968693512e-01
1.363876566565347392e-01
1.401416312779246442e-01
1.441301965779146765e-01
1.481746138282657999e-01
1.525182181347834454e-01
1.569686980030031154e-01
1.615469380803675470e-01
1.659975393507895358e-01
1.703700755364502828e-01
1.745512645079967118e-01
1.787314510442150062e-01
1.829225707159156944e-01
1.872492550240566767e-01
1.914805137324968043e-01
1.955878346668497858e-01
1.996579926527386473e-01
2.038085154279652977e-01
2.079911924436493864e-01
2.122328327747096954e-01
2.164197623361113487e-01
2.204365172274927731e-01
2.241626595268296773e-01
2.275575507140356613e-01
2.304113869716012397e-01
2.327789172241628568e-01
2.347059968178748512e-01
2.356586156194686033e-01
2.355707377681210690e-01
2.343244401017142153e-01
2.321195263649162566e-01
2.289339499177760195e-01
2.238491574166859843e-01
2.167522760311468843e-01
2.088654860129053881e-01
2.005518736001892233e-01
1.919755815078777739e-01
1.832719385052752059e-01
1.745037546232559855e-01
1.656431628534234812e-01
1.566694589173212582e-01
1.476502187494254936e-01
1.386029554845872869e-01
1.294963646977657090e-01
1.203833950923679647e-01
1.112462525741602509e-01
1.020570111679620084e-01
9.286585854423494435e-02
8.366605167779576913e-02
7.446669573382251606e-02
6.522462008915080878e-02
5.594879463221895388e-02
4.665124858696504534e-02
3.736664054784993860e-02
2.805884121944694082e-02
1.873226964192245894e-02
9.380564339872029048e-03
2.608100542305725728e-17
