1.245374094169002244e-01,-3.484325694634665682e-02,-8.035967852943448619e-02,5.370622410176202621e-02,-1.182495466119895255e-01,2.372356493210569725e-02,8.752607607639352472e-02,5.103258690369884797e-03,8.455302248021573375e-02,-1.270288491551258836e-01,1.957529082154533129e-03,1.484583472977966945e-02,2.554008235724077730e-02,1.477101551763839067e-02,1.769726045382596924e-01
1.325888196505938532e-01,-2.624005826547711265e-02,-5.025251234490533958e-02,4.864012554121763948e-02,-1.401205985497084583e-01,1.579613435436999155e-02,6.191222496351179300e-02,6.895739949070108649e-03,9.315259427702679562e-02,-1.289985317403812559e-01,6.489101554030873853e-03,-3.251871487994113363e-03,3.261422736634919661e-02,1.918956626954299374e-02,1.742792746592820297e-01
1.262508381181033923e-01,-1.514650156113060350e-02,-1.645607753171234033e-02,3.936397003708890646e-02,-1.543168040637338534e-01,6.081602231835679315e-03,3.288461847258414283e-02,8.746025265143342331e-03,9.906827944389680340e-02,-1.273967703305294852e-01,1.197014641217845725e-02,-2.160874507558538382e-02,3.967613225022303958e-02,2.315580832550489382e-02,1.707123993089751934e-01
1.068813333962552597e-01,-6.723656444825103998e-04,1.814061383705295807e-02,3.054185605875096854e-02,-1.612482154602041251e-01,-4.076167379037942858e-03,2.596962709901669535e-03,9.202110774924086162e-03,1.025690644574284160e-01,-1.226605868145506095e-01,1.727119111954700595e-02,-4.007371529618553724e-02,4.612158098488548796e-02,2.681296181255206010e-02,1.668093449360288361e-01
7.553710625489010178e-02,1.443385449824413982e-02,5.308174366572619707e-02,1.961901303798608415e-02,-1.593647316777959400e-01,-1.562970603591598909e-02,-2.884614968200568605e-02,9.735478939159795606e-03,1.017787434213218573e-01,-1.158342527272806510e-01,2.156791205405489756e-02,-5.802680675224800022e-02,5.117698063285863047e-02,3.017960116863910650e-02,1.623221633834956434e-01
3.902442158645515885e-02,2.498905682208377513e-02,8.201594721873048388e-02,7.685554347768613209e-03,-1.483821567833603083e-01,-2.411799712444818306e-02,-5.884632552550066870e-02,1.049714225985182853e-02,9.923210327414908050e-02,-1.071590590442810798e-01,2.506836517117436852e-02,-7.575303162816282576e-02,5.580313378856179701e-02,3.178623345677317191e-02,1.571398910073130428e-01
-4.608791795539720140e-03,3.135261302968080088e-02,1.069204524464165279e-01,-4.819390930665234767e-03,-1.297310612628769233e-01,-3.245088125708980864e-02,-8.816930659009900029e-02,9.823679367437372287e-03,9.402602330917773921e-02,-9.545771450169726613e-02,2.751604987365147831e-02,-9.100701757381403356e-02,6.020517856516972161e-02,3.271018732825296815e-02,1.519351967084407729e-01
-4.650758183534178108e-02,3.548169865701930603e-02,1.215315882974558614e-01,-1.807798490859605783e-02,-1.026911937446882278e-01,-3.941256165705108588e-02,-1.152569645682356009e-01,8.968534057051513048e-03,8.679183497195148977e-02,-7.905405592553031713e-02,3.110711448196340836e-02,-1.038092542373770244e-01,6.369172990427056369e-02,3.372601544271260077e-02,1.462812297472570189e-01
-7.866606092109570958e-02,3.788496505456921681e-02,1.281051479372204427e-01,-3.298832102020449186e-02,-6.631602975916855991e-02,-4.394255979010071311e-02,-1.358270172934352149e-01,7.797458866496957686e-03,7.775875758566883067e-02,-6.155162743311864276e-02,3.396591340728791902e-02,-1.149314752526561650e-01,6.623984991507299303e-02,3.442091342837258483e-02,1.400862468614915146e-01
-1.024339132798005730e-01,3.653200205720379817e-02,1.266616289619426905e-01,-4.566914453544906188e-02,-2.768773424717010240e-02,-4.780760536603120142e-02,-1.491057195063393570e-01,7.634232107584753083e-03,6.586379474720566174e-02,-4.281419792833321414e-02,3.455777347826947260e-02,-1.237005038029873466e-01,6.789870504363400283e-02,3.505683960285179562e-02,1.340083371472606533e-01
-1.174618704266536390e-01,2.737427898056113765e-02,1.185337719593025779e-01,-5.612491749018403558e-02,1.236969617244721223e-02,-4.967236811634275634e-02,-1.566974786136441922e-01,6.297697263923675987e-03,5.106304197514335841e-02,-2.288080825180767441e-02,3.454561227876625645e-02,-1.304858108534281691e-01,6.957958355917873150e-02,3.596357740969733513e-02,1.280365178800453585e-01
-1.223222311737868495e-01,1.843930827755608029e-02,9.932585863909217105e-02,-6.213693386018299958e-02,5.278419694334552520e-02,-4.789855056025769248e-02,-1.592655337809393001e-01,5.274164465823417622e-03,3.738707787187178777e-02,-2.790548845747145828e-03,3.339511094514464179e-02,-1.362895859794410469e-01,7.045996004844651273e-02,3.718557350062249439e-02,1.220638125861688711e-01
-1.116792432896092785e-01,6.414240408954593152e-03,7.497392470576572099e-02,-6.586373729177423531e-02,9.127173459308608738e-02,-4.407643062020026592e-02,-1.540335153752727393e-01,3.687827852939329701e-03,2.223983985052744444e-02,1.676729611379530402e-02,3.224697204490754171e-02,-1.400258117322350782e-01,7.081823739827586284e-02,3.831884908497384251e-02,1.158249159805492673e-01
-9.023669024531645599e-02,-5.276044570700018192e-03,4.358129641138366872e-02,-6.559300653899784173e-02,1.242994931877673265e-01,-3.980243527209312987e-02,-1.440753200257539612e-01,2.745958789268030439e-03,6.726575503506321968e-03,3.748607703352861698e-02,3.072769837247218624e-02,-1.421468106841543011e-01,7.097702009441640703e-02,3.859743111766862633e-02,1.095743372035162116e-01
-6.137876982794373409e-02,-1.753097180700617652e-02,8.290368972763528799e-03,-5.755018107684782558e-02,1.474912725400313318e-01,-3.258533348430567994e-02,-1.296433266215190616e-01,1.092676619754646581e-03,-9.664767266786352881e-03,5.763167332334150073e-02,2.921846487116793248e-02,-1.435267275008699495e-01,6.972894363514310634e-02,3.882142720260075425e-02,1.036856413647554154e-01
-2.935195572090337421e-02,-2.613400269529937009e-02,-2.083482431071106630e-02,-4.897642416946862420e-02,1.642553490809901540e-01,-2.492005944649375304e-02,-1.109267617047776378e-01,6.400688963032600577e-04,-2.479215233055243051e-02,7.708622205388274140e-02,2.737562131292448422e-02,-1.436623039132167712e-01,6.838923013156202046e-02,3.811735258952545641e-02,9.760312366097674552e-02
9.811115408260242046e-03,-3.503200937348086019e-02,-4.846449908738092310e-02,-3.609046748921732051e-02,1.740961469536926043e-01,-1.614571447587808545e-02,-8.845838214371387620e-02,3.894985257243004139e-04,-3.738006540348470103e-02,9.422552366949007996e-02,2.549059084791913468e-02,-1.429371405697030806e-01,6.518212542362029904e-02,3.702622870794194249e-02,9.125040615326948656e-02
5.125657060153742534e-02,-4.227909576949650389e-02,-7.254150729658163932e-02,-2.126554022785721171e-02,1.724205864350155937e-01,-6.901939796470355978e-03,-6.158912994957425890e-02,6.417407460891684382e-04,-5.192522954200397972e-02,1.101631688948838117e-01,2.250850399008074570e-02,-1.400413140346886964e-01,6.208355505545461867e-02,3.561258471499536421e-02,8.479252580332097278e-02
8.661742933813969259e-02,-4.238375136950892769e-02,-9.041778688325791125e-02,-3.551781512608258307e-03,1.596751893945629885e-01,1.301351175100060606e-03,-3.446929981627177425e-02,1.655793354718588508e-03,-6.367338852964005147e-02,1.240516155891299432e-01,1.821278451860360720e-02,-1.370493479979006113e-01,5.937222798605985147e-02,3.466861224622932308e-02,7.871134901122540939e-02
1.183736396028345350e-01,-4.071605344739700344e-02,-1.054960042727202119e-01,1.254404366862548088e-02,1.410777359302314571e-01,9.259452716950108270e-03,-7.036473661153870920e-03,2.274870258710243349e-03,-7.363093433452191916e-02,1.364919531748720882e-01,1.385763935261977858e-02,-1.320912529215914066e-01,5.553301285298939405e-02,3.379600546675684547e-02,7.277521283170142186e-02
1.423260259122875737e-01,-3.588722309363997359e-02,-1.137339346422676090e-01,2.501713541347567668e-02,1.154945468828094679e-01,1.652210662178545467e-02,2.132891824169766415e-02,1.747226104596009749e-03,-8.164406086924896888e-02,1.471902878200879450e-01,9.889607280970087386e-03,-1.260548399219882931e-01,5.229733751366782285e-02,3.215044414032090792e-02,6.656809653204102950e-02
