-1.338306911006753308e-01,-2.521556836999832175e-03,3.259024181790810826e-02,6.470375465804163034e-03,9.005336713090966727e-02,1.410442031574111188e-01,-1.124039127845010283e-01,-1.986380516769049517e-02,8.253177043315811090e-02,3.248946374171372137e-02,-9.486798399289725695e-03,-3.508482405021755290e-02,-2.029286836685633907e-03,-1.398789257244026918e-01,5.596378201394388435e-02,-4.151382741894286271e-02,-2.694144364043091905e-02,1.663309438362516324e-01
-1.553896079903906713e-01,-1.875410980587932999e-02,7.354259885761321724e-02,1.616868721321209398e-03,4.355085843050507388e-02,1.356886784543892277e-01,-1.086013222234738229e-01,-2.530582401127052378e-02,1.149721781580249486e-01,1.802148567931515649e-02,-1.113019008897795162e-02,-2.848331653065100735e-02,-2.164257451001060876e-03,-1.343711339626966483e-01,4.418721291139595525e-02,-3.277696674516202002e-02,-2.626053396865822565e-02,1.733765045832912077e-01
-1.568746279625542195e-01,-3.309381174100113621e-02,1.109842129047880765e-01,-3.623937989063141536e-03,-4.921857570856785422e-03,1.167981947384959529e-01,-9.640598337036812571e-02,-2.911669504708805714e-02,1.414807920250126250e-01,3.362687027576992393e-03,-1.078443289493599862e-02,-2.062761598932740317e-02,-2.291436312764750724e-03,-1.267628538387570725e-01,3.231759809966979619e-02,-2.393755643523285542e-02,-2.525396671048800445e-02,1.793894997302582783e-01
-1.330252461800438546e-01,-4.281293488312463286e-02,1.369451958790883217e-01,-1.147259627612018211e-02,-5.429840325931307304e-02,8.894326786182769895e-02,-7.809837861074979404e-02,-3.211928764311994949e-02,1.610443140390516448e-01,-1.220067166650205294e-02,-1.057709427089806482e-02,-1.359695851176604027e-02,-2.160962775277186412e-03,-1.183228685754769971e-01,1.999077836066021074e-02,-1.454613819922659021e-02,-2.358204320233544399e-02,1.839437854769235547e-01
-8.238356619751852072e-02,-4.784990110750189651e-02,1.493315752218054571e-01,-2.027853993864749821e-02,-9.649865502596266520e-02,5.606251793012377582e-02,-5.562590035903561964e-02,-3.251842225059872749e-02,1.730744266221913297e-01,-2.634233704831794032e-02,-1.081671494469231380e-02,-5.725994685993000995e-03,-3.399889485150998491e-04,-1.104262739210267186e-01,7.385382156312521318e-03,-5.199283351166597393e-03,-2.172471503170030419e-02,1.862166773654957141e-01
-2.032438914549077047e-02,-4.560858990015125708e-02,1.429124098318123315e-01,-2.501389762218107424e-02,-1.266752163335576331e-01,2.741711658688852568e-02,-3.244807061000731102e-02,-3.078177313291104167e-02,1.724143595950456964e-01,-4.218195121796777802e-02,-1.272269838229696942e-02,2.886775650883677529e-03,1.444187680544397299e-03,-1.028971694556584104e-01,-2.592350629621744708e-03,2.214332391162431284e-03,-2.060437801692815984e-02,1.861510893981125625e-01
4.050745903644022844e-02,-4.078528008453726622e-02,1.147446857058075503e-01,-2.463525099352639053e-02,-1.469675380607428916e-01,2.439417427269592251e-03,-6.843435210514577267e-03,-2.830262711764229208e-02,1.653534242512796903e-01,-5.995965972302321617e-02,-1.765526710926358309e-02,1.268155470067215858e-02,3.238612489536594075e-03,-9.459421984426107100e-02,-1.087032818182025184e-02,7.116580118059837035e-03,-2.053638351605868370e-02,1.848564118861593386e-01
9.323668926022202208e-02,-3.456047078393202632e-02,7.515872704976157836e-02,-2.083349461197481559e-02,-1.591516310313221827e-01,-2.404704763282362878e-02,1.961979057721062805e-02,-2.508635439896706593e-02,1.532047253825466748e-01,-7.696147313054864381e-02,-2.170401577998281109e-02,2.298106609604762263e-02,3.598609457719506837e-03,-8.562335883650476487e-02,-1.926384985505784700e-02,1.166577907475146135e-02,-2.059102397004099888e-02,1.831954877756292455e-01
1.360488989473044863e-01,-2.248811685355750142e-02,2.850024700784575121e-02,-1.535309127264109647e-02,-1.599031155414010474e-01,-5.159600072913174407e-02,4.243578924123666413e-02,-2.150970662250674750e-02,1.369692996316972111e-01,-9.303227249757411998e-02,-2.520379042586984655e-02,3.365961800114225522e-02,4.225304283793319612e-03,-7.578968257238601069e-02,-2.750815927112023815e-02,1.592227647669517202e-02,-2.059924683412260940e-02,1.812001255724826343e-01
1.579801297992134979e-01,-7.390802918748547862e-03,-1.871205603511986310e-02,-8.557260033828150911e-03,-1.479135144296732096e-01,-7.627342169028018815e-02,6.167933563287928550e-02,-1.578722119104951707e-02,1.157657327206134679e-01,-1.071567796932912514e-01,-2.715638277753377322e-02,4.501216259994213209e-02,5.800172212464880898e-03,-6.534854997673492094e-02,-3.495324846294575738e-02,1.924223405228337944e-02,-2.021318557556983989e-02,1.789516676237693227e-01
